     3.143      3.667      1.333      4.333      3.071      3.667      1.333      3.833  583      1.000      1.000      3.000      6.000      3.000      3.000      0.992      0.008      0.000      0.000      1.000
     4.357      4.000      3.000      5.500      4.500      4.667      4.000      4.833 1559      4.000      1.000      3.000      3.000      3.000      2.000      0.000      0.968      0.032      0.000      2.000
     2.357      2.000      1.667      3.000      1.571      1.000      1.333      2.000  412      2.000      1.000      3.000      5.000      2.000      2.000      1.000      0.000      0.000      0.000      1.000
     6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000 1700      2.000      1.000      3.000      4.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     1.308      1.000      1.000      1.667      2.500      2.000      2.667      2.667  143      2.000      0.000      3.000      9.000      5.000      4.000      1.000      0.000      0.000      0.000      1.000
     2.286      1.000      1.667      3.667      3.214      4.333      1.667      3.667  790      1.000      0.000      3.000      9.000      5.000      4.000      0.998      0.000      0.000      0.002      1.000
     2.429      2.000      2.000      3.000      3.857      3.667      2.333      5.000  623      1.000      0.000      3.000      5.000      5.000      3.000      0.105      0.001      0.000      0.894      4.000
     2.071      2.000      1.667      2.167      5.786      5.667      5.667      5.833  719      1.000      0.000      3.000      8.000      4.000      4.000      0.000      0.000      0.000      1.000      4.000
     3.429      4.000      2.000      4.667      3.714      4.667      2.667      4.667  973      1.000      0.000      3.000      8.000      4.000      4.000      0.000      1.000      0.000      0.000      2.000
     2.857      2.667      2.667      3.500      2.000      1.667      1.667      2.500 1503      1.000      0.000      3.000      7.000      4.000      4.000      1.000      0.000      0.000      0.000      1.000
     2.714      2.333      1.667      3.833      3.500      4.667      1.667      3.833 1685      1.000      0.000      3.000      7.000      4.000      4.000      0.979      0.004      0.000      0.017      1.000
     3.214      2.000      1.667      4.667      3.286      3.000      1.333      4.667 1408      1.000      0.000      3.000      6.000      4.000      2.000      0.974      0.025      0.000      0.001      1.000
     2.000      1.333      1.667      2.833      2.429      1.667      2.000      3.167 1517      1.000      0.000      3.000      5.000      4.000      4.000      1.000      0.000      0.000      0.000      1.000
     3.111      1.000      1.500      5.500      4.857          *      4.000      5.800 1603      1.000      0.000      3.000      5.000      4.000      3.000      0.000      0.063      0.000      0.937      4.000
     4.214      3.667      2.667      5.500      5.417      6.000      5.500      5.800  516      1.000      0.000      3.000      4.000      4.000      2.000      0.000      0.025      0.975      0.000      3.000
     2.714      1.333          *      4.667      4.500      5.000          *      5.250  941      1.000      0.000      3.000      4.000      4.000      3.000      0.000      0.012      0.000      0.988      4.000
     3.000      2.667      3.000      3.167      3.214      3.333      3.000      3.333  713      1.000      0.000      3.000      3.000      4.000      3.000      1.000      0.000      0.000      0.000      1.000
     3.714      5.000      2.333      4.000      3.857      4.000      2.333      4.667 1362      1.000      0.000      3.000      3.000      3.000      3.000      0.000      1.000      0.000      0.000      2.000
     4.154      4.000      4.667      4.500      4.308      4.000      4.333      5.000 1612      1.000      0.000      3.000     10.000      2.000      1.000      0.000      0.879      0.121      0.000      2.000
     4.429      4.667      3.333      5.667      5.571      6.000      4.667      6.000  211      1.000      0.000      3.000      7.000      2.000      2.000      0.000      0.001      0.999      0.000      3.000
     3.429      3.667      1.000      3.667      2.714      4.000      1.000      3.167  390      1.000      0.000      3.000      3.000      2.000      1.000      1.000      0.000      0.000      0.000      1.000
     3.071      2.000      3.000      3.500      3.286      2.000      3.000      4.167  347      1.000      0.000      3.000      7.000      1.000      3.000      1.000      0.000      0.000      0.000      1.000
     5.143      5.000      5.000      5.333      5.143      5.000      5.000      5.333 1113      2.000      0.000      3.000      5.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     3.929      4.667      2.667      4.833      4.071      4.667      2.667      4.833  661      2.000      0.000      3.000      3.000      1.000      1.000      0.000      1.000      0.000      0.000      2.000
     3.571      4.333      3.333      3.000      4.429      4.667      5.000      4.000  905      4.000      6.000      2.000      3.000      4.000      2.000      0.000      0.995      0.000      0.005      2.000
     5.357      6.000      5.667      5.667      5.357      6.000      5.667      5.667 1337      3.000      2.000      2.000      3.000      3.000      4.000      0.000      0.000      1.000      0.000      3.000
     3.857      3.667      4.000      3.833      3.857      3.333      4.000      4.000  607      3.000      2.000      2.000      2.000      4.000      3.000      0.001      0.999      0.000      0.000      2.000
     5.500      5.667      4.667      6.000      5.500      5.667      4.667      6.000 1805      7.000      9.000      2.000      5.000      4.000      1.000      0.000      0.000      1.000      0.000      3.000
     5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 1175      2.000      1.000      2.000      2.000      4.000      4.000      0.000      0.000      1.000      0.000      3.000
     1.714      1.667      1.333      2.000      4.071      4.000      2.667      4.667  764      4.000      8.000      2.000      2.000      5.000      5.000      0.015      0.000      0.000      0.985      4.000
     3.286      2.667      1.667      5.167      4.143      5.000      2.333      5.167 1566      4.000      8.000      2.000      5.000      4.000      5.000      0.000      0.985      0.000      0.015      2.000
     2.071      2.000      1.667      2.667      4.143      5.000      3.000      5.333  404      2.000      5.000      2.000      5.000      3.000      2.000      0.000      0.000      0.000      1.000      4.000
     4.786      5.000      4.000      5.000      2.643      3.000      2.000      3.000 1269      7.000      7.000      2.000      4.000      2.000      2.000      0.027      0.973      0.000      0.000      2.000
     2.500      2.667      1.667      3.167      3.571      2.667      2.000      4.667  212      3.000      7.000      2.000      2.000      4.000      2.000      0.994      0.000      0.000      0.006      1.000
     3.214      3.000      2.000      4.167      2.857      1.000      2.667      3.833  603      2.000      6.000      2.000      7.000      3.000      2.000      1.000      0.000      0.000      0.000      1.000
     3.929      4.667      2.333      4.500      4.000      4.667      2.333      4.500 1081      2.000      6.000      2.000      5.000      2.000      2.000      0.000      1.000      0.000      0.000      2.000
     2.538      1.000      1.000      5.000      2.923      3.000      2.000      4.200  840      2.000      5.000      2.000      8.000      4.000      3.000      1.000      0.000      0.000      0.000      1.000
     3.857      4.000      1.667      5.167      5.929      6.000      6.000      5.833 1785      2.000      2.000      2.000      7.000      4.000      4.000      0.000      0.051      0.949      0.000      3.000
     3.929      4.667      2.333      5.333      4.714      5.000      4.333      5.500  277      3.000      7.000      2.000      5.000      4.000      3.000      0.000      0.959      0.041      0.000      2.000
     3.077      4.000      2.000      3.400      3.769      4.000      3.333      4.400 1319      2.000      6.000      2.000      5.000      1.000      2.000      0.059      0.903      0.000      0.038      2.000
     4.071      5.000      2.333      4.833      4.214      4.667      2.333      5.167 1012      2.000      3.000      2.000      2.000      3.000      2.000      0.000      1.000      0.000      0.000      2.000
     3.857      2.000      2.667      5.167      4.929      5.000      3.667      5.667  589      5.000      2.000      2.000      8.000      4.000      4.000      0.000      0.988      0.002      0.011      2.000
     1.714      1.000      1.000      2.500      3.143      5.000      1.000      4.000  578      2.000      2.000      2.000      7.000      4.000      4.000      0.988      0.000      0.000      0.012      1.000
     3.769      5.000      1.000      4.500      3.538      4.000      1.000      4.500  411      2.000      2.000      2.000      6.000      2.000      2.000      0.001      0.999      0.000      0.000      2.000
     1.800      1.000      1.667      3.000      4.357      6.000      2.667      5.500  339      2.000      1.000      2.000      2.000      5.000      4.000      0.000      0.000      0.000      1.000      4.000
     3.571      3.667      3.333      3.667      3.857      4.667      3.333      3.667  671      2.000      1.000      2.000      3.000      4.000      4.000      0.004      0.995      0.000      0.001      2.000
     3.214      4.333      1.333      3.500      3.786      5.333      2.333      4.333 1293      2.000      1.000      2.000      5.000      3.000      3.000      0.004      0.983      0.000      0.014      2.000
     4.385      4.667      3.000      4.833      4.385      4.667      3.000      4.833  825      1.000      1.000      2.000      3.000      3.000      4.000      0.000      0.996      0.004      0.000      2.000
     1.071      1.333      1.000      1.000      1.000      1.000      1.000      1.000 1015      7.000      9.000      2.000      7.000      1.000      1.000      1.000      0.000      0.000      0.000      1.000
     5.071      5.667      3.667      5.833      5.071      6.000      3.333      5.500  393      1.000      9.000      2.000      9.000      4.000      5.000      0.000      0.002      0.998      0.000      3.000
     2.615      3.000      1.000      3.333      5.571      6.000      4.000      6.000  885      1.000      8.000      2.000      9.000      5.000      4.000      0.000      0.001      0.000      0.999      4.000
     3.857      5.000      2.333      5.000      4.571      6.000      4.667      5.000  218      1.000      7.000      2.000      7.000      4.000      4.000      0.000      0.959      0.041      0.000      2.000
     2.000      2.333      1.333      2.000      2.071      3.000      1.333      2.000  238      2.000      7.000      2.000      6.000      3.000      3.000      1.000      0.000      0.000      0.000      1.000
     3.643      3.333      1.333      5.000      5.357      5.667      4.667      5.500 1455      2.000      6.000      2.000      7.000      3.000      4.000      0.000      0.976      0.006      0.018      2.000
     4.643      4.000      3.333      5.167      5.286      5.667      4.000      5.500  485      3.000      6.000      2.000      4.000      2.000      2.000      0.000      0.063      0.937      0.000      3.000
     4.500      5.000      4.000      5.000      4.500      5.000      4.000      5.000  874      2.000      6.000      2.000      2.000      2.000      2.000      0.000      0.359      0.641      0.000      3.000
     3.857      3.333      2.333      4.333      5.143      5.667      4.000      5.500  437      2.000      5.000      2.000      6.000      5.000      4.000      0.000      0.985      0.008      0.007      2.000
     1.857      1.000      1.000      2.833      2.857      4.000      1.000      3.333 1748      3.000      5.000      2.000      7.000      4.000      3.000      1.000      0.000      0.000      0.000      1.000
     2.571      2.333      2.000      3.500      2.857      2.667      2.333      3.667 1223      1.000      5.000      2.000      5.000      3.000      1.000      1.000      0.000      0.000      0.000      1.000
     4.154      5.000      1.000      5.167      4.462      6.000      1.000      5.167 1407      3.000      5.000      2.000      3.000      3.000      3.000      0.000      1.000      0.000      0.000      2.000
     3.214      3.000      1.667      4.667      5.071      6.000      2.333      5.667 1250      4.000      4.000      2.000      6.000      2.000      2.000      0.000      0.833      0.000      0.167      2.000
     4.500      4.667      3.667      5.167      5.357      6.000      5.000      5.667 1677      3.000      4.000      2.000      4.000      2.000      1.000      0.000      0.002      0.998      0.000      3.000
     5.167      5.000      5.000      6.000      5.083      5.000      4.500      6.000  450      2.000      4.000      2.000      5.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     2.000      1.000      1.333      3.000      4.846      5.000      3.500      5.000  784      2.000      3.000      2.000      7.000      5.000      5.000      0.000      0.000      0.000      1.000      4.000
     4.000      3.000      1.000      5.600      4.286      1.000      1.000      5.600  428      1.000      3.000      2.000      6.000      4.000      3.000      0.000      1.000      0.000      0.000      2.000
     3.571      3.667      3.000      3.833      4.571      6.000      3.333      4.667  220      2.000      3.000      2.000      4.000      4.000      2.000      0.000      0.994      0.000      0.006      2.000
     4.900      4.500      6.000      5.400      5.125      5.667          *      5.750 1636      1.000      3.000      2.000      5.000      3.000      3.000      0.000      0.000      1.000      0.000      3.000
     4.071      4.000      2.667      4.833      4.429      5.000      2.667      4.833 1054      3.000      3.000      2.000      3.000      3.000      3.000      0.000      1.000      0.000      0.000      2.000
     4.071      5.000      2.333      4.500      5.500      5.667      4.667      6.000  620      2.000      3.000      2.000      2.000      3.000      3.000      0.000      0.177      0.823      0.000      3.000
     2.357      4.000      2.000      2.000      2.643      5.000      2.000      2.000 1395      1.000      3.000      2.000      5.000      2.000      2.000      1.000      0.000      0.000      0.000      1.000
     2.000      1.667      1.333      3.000      3.286      1.333      3.333      4.167  749      2.000      3.000      2.000      3.000      1.000      1.000      1.000      0.000      0.000      0.000      1.000
     4.714      4.333      4.000      5.167      5.000      4.667      4.333      5.667 1676      1.000      2.000      2.000      6.000      5.000      5.000      0.000      0.021      0.979      0.000      3.000
     3.857      4.333      2.333      4.833      4.769      6.000      4.000      5.500  297      1.000      2.000      2.000      5.000      4.000      2.000      0.000      0.982      0.018      0.000      2.000
     2.143      3.000      1.000      2.667      4.857      5.667      2.667      6.000 1398      2.000      2.000      2.000      5.000      4.000      2.000      0.000      0.000      0.000      1.000      4.000
     3.714      4.333      3.667      3.833      5.500      6.000      5.333      5.833 1627      2.000      2.000      2.000      5.000      4.000      2.000      0.000      0.050      0.950      0.000      3.000
     3.929      2.667      3.000      5.000      4.857      5.000      3.000      5.667  766      3.000      2.000      2.000      4.000      4.000      3.000      0.000      0.997      0.002      0.001      2.000
     4.500      5.000      3.667      4.667      4.500      5.000      3.667      4.667 1243      2.000      2.000      2.000      4.000      4.000      4.000      0.000      0.847      0.153      0.000      2.000
     2.071      2.667      1.333      2.500      2.071      2.667      1.333      2.500  756      6.000      2.000      2.000      6.000      3.000      2.000      1.000      0.000      0.000      0.000      1.000
     3.333      2.667      2.000      4.500      5.143      5.000      5.000      5.833 1382      2.000      2.000      2.000      6.000      3.000      4.000      0.000      0.524      0.001      0.475      2.000
     3.071      4.333      2.333      2.833      5.286      5.000      5.667      5.500  323      1.000      2.000      2.000      5.000      3.000      4.000      0.000      0.252      0.001      0.747      4.000
     3.357      3.667      3.000      3.500      4.143      4.667      4.000      4.500  626      3.000      2.000      2.000      5.000      3.000      3.000      0.000      0.980      0.000      0.020      2.000
     3.667      3.333      3.333      4.500      3.769      4.000      3.000      4.400  635      1.000      2.000      2.000      5.000      3.000      3.000      0.000      1.000      0.000      0.000      2.000
     3.500      3.333      3.000      4.667      4.000      4.000      3.667      5.167  148      2.000      2.000      2.000      4.000      2.000      3.000      0.000      0.999      0.000      0.001      2.000
     4.071      5.000      1.667      5.167      4.500      5.000      2.333      5.167  351      1.000      2.000      2.000      2.000      1.000      2.000      0.000      1.000      0.000      0.000      2.000
     4.929      5.667      4.000      5.167      5.000      6.000      4.000      5.167 1629      2.000      2.000      2.000      2.000      1.000      1.000      0.000      0.002      0.998      0.000      3.000
     4.900      4.500          *      5.667      5.231      5.000      5.000      6.000  892      2.000      2.000      2.000      5.000          *      3.000      0.000      0.001      0.999      0.000      3.000
     5.167          *      1.000      6.000      5.750      5.000          *      6.000  234      1.000      2.000      2.000      2.000          *          *      0.000      0.056      0.944      0.000      3.000
     3.286      2.667      3.333      4.167      3.929      4.000      3.000      4.667  938      1.000      1.000      2.000      6.000      4.000      2.000      0.002      0.978      0.000      0.020      2.000
     3.429      4.000      1.000      4.833      3.429      4.000      1.000      4.833 1309      1.000      1.000      2.000      5.000      4.000      4.000      0.008      0.991      0.000      0.000      2.000
     3.286      3.333      1.333      5.000      3.000      3.000      1.000      4.667 1396      3.000      1.000      2.000      5.000      4.000      3.000      0.875      0.125      0.000      0.000      1.000
     4.000      3.000      3.333      5.500      4.929      5.000      3.667      5.833 1417      2.000      1.000      2.000      5.000      4.000      2.000      0.000      0.923      0.077      0.000      2.000
     2.571      2.333      1.667      3.500      3.786      3.333      3.000      5.000  455      1.000      1.000      2.000      4.000      4.000      2.000      0.174      0.013      0.000      0.813      4.000
     3.571      3.333      1.667      5.000      5.000      6.000      3.000      6.000 1332      7.000      1.000      2.000     10.000      3.000      2.000      0.000      0.992      0.000      0.008      2.000
     3.167      2.667      3.500      3.500      4.417      4.000      3.500      4.667  479      4.000      1.000      2.000      8.000      3.000      3.000      0.001      0.696      0.000      0.303      2.000
     3.357      3.667      2.000      3.833      2.357      2.000      2.000      2.500  545      1.000      1.000      2.000      5.000      3.000      2.000      1.000      0.000      0.000      0.000      1.000
     2.857      4.000      1.667      3.167      2.714      3.333      1.667      3.333  432      2.000      1.000      2.000      4.000      3.000      3.000      1.000      0.000      0.000      0.000      1.000
     4.000      5.000      3.667      4.667      5.357      5.667      5.667      5.500  994      1.000      1.000      2.000      3.000      3.000      3.000      0.000      0.006      0.994      0.000      3.000
     2.500      2.333      2.500      2.833      2.583      2.667      2.500      2.833  183      1.000      1.000      2.000      2.000      3.000      3.000      1.000      0.000      0.000      0.000      1.000
     4.143      4.667      2.333      4.833      3.929      4.667      2.333      4.667 1768      2.000      1.000      2.000      2.000      3.000      2.000      0.000      1.000      0.000      0.000      2.000
     4.571      5.333      2.667      5.667      4.143      4.000      4.000      5.167  504      1.000      1.000      2.000      5.000      2.000      1.000      0.000      0.948      0.052      0.000      2.000
     4.500      4.333      4.667      5.000      4.786      5.000      5.000      5.000  802      2.000      1.000      2.000      3.000      2.000      3.000      0.000      0.015      0.985      0.000      3.000
     4.286      5.000      3.333      4.833      4.786      5.000      4.667      4.833 1026      1.000      1.000      2.000      3.000      2.000      3.000      0.000      0.472      0.528      0.000      3.000
     4.214      4.000      4.333      4.000      4.214      4.667      4.333      4.000  425      2.000      1.000      2.000      2.000      2.000      2.000      0.000      0.987      0.013      0.000      2.000
     4.750      5.667      4.000      6.000      4.917      6.000      4.500      6.000 1383      2.000      1.000      2.000      3.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     4.000      4.667      1.000      5.600      4.333      5.000      1.667      5.800 1752      3.000      1.000      2.000      2.000      1.000      1.000      0.000      1.000      0.000      0.000      2.000
     2.571      1.333      2.333      3.333      3.786      6.000      1.667      4.333  417      1.000      0.000      2.000      7.000      5.000      4.000      0.010      0.001      0.000      0.989      4.000
     2.909      1.333      1.000      4.333      3.200      2.000      2.000      4.000  247      2.000      0.000      2.000      5.000      5.000      5.000      1.000      0.000      0.000      0.000      1.000
     4.000      4.333      3.333      3.833      5.643      5.667      5.667      5.667 1430      1.000      0.000      2.000      9.000      4.000      3.000      0.000      0.022      0.978      0.000      3.000
     4.714      5.000      3.333      5.333      4.500      5.000      3.000      5.500  225      1.000      0.000      2.000      8.000      4.000      3.000      0.000      0.710      0.290      0.000      2.000
     1.692      1.333      1.000      2.600      3.538      2.333      3.000      5.200 1075      1.000      0.000      2.000      8.000      4.000      5.000      0.705      0.000      0.000      0.295      1.000
     1.929      1.000      1.000      3.000      2.357      3.000      1.000      3.167 1610      1.000      0.000      2.000      8.000      4.000      5.000      1.000      0.000      0.000      0.000      1.000
     2.357      1.333      1.000      4.000      4.500      5.333      3.667      5.500  206      1.000      0.000      2.000      7.000      4.000      5.000      0.000      0.000      0.000      1.000      4.000
     2.071      2.000      1.333      2.667      5.071      5.000      5.000      5.667  133      2.000      0.000      2.000      6.000      4.000      4.000      0.000      0.000      0.000      1.000      4.000
     3.357      3.000      1.000      5.000      4.429      6.000      1.667      5.500 1444      1.000      0.000      2.000      6.000      4.000      5.000      0.000      0.976      0.000      0.024      2.000
     3.643      4.667      3.333      3.333      2.500      3.000      2.333      2.333 1055      1.000      0.000      2.000      6.000      4.000      4.000      1.000      0.000      0.000      0.000      1.000
     3.643      3.000      2.667      4.667      5.286      5.333      5.333      5.500  395      1.000      0.000      2.000      5.000      4.000      4.000      0.000      0.868      0.106      0.026      2.000
     2.385      2.667      1.500      3.000      3.231      4.000      3.000      3.600  495      2.000      0.000      2.000      5.000      4.000      3.000      0.999      0.000      0.000      0.001      1.000
     2.214      1.000      1.333      3.000      3.429      3.333      2.000      4.333 1218      1.000      0.000      2.000      5.000      4.000      3.000      0.987      0.000      0.000      0.013      1.000
     3.857      5.000      1.667      4.833      4.357      6.000      2.000      5.333 1084      2.000      0.000      2.000      3.000      4.000      3.000      0.000      1.000      0.000      0.000      2.000
     3.917      6.000      1.500      3.800      4.769      6.000      3.000      5.167 1093      1.000      0.000      2.000      3.000      4.000      3.000      0.000      0.999      0.001      0.000      2.000
     3.000      2.333      1.667      4.333      4.000      5.000      1.667      5.333 1548      1.000      0.000      2.000      3.000      4.000      2.000      0.001      0.478      0.000      0.521      4.000
     2.643      2.667      1.667      3.500      3.786      4.333      1.667      4.333 1094      2.000      0.000      2.000      2.000      4.000      3.000      0.718      0.028      0.000      0.254      1.000
     3.571      3.667      2.000      4.500      3.714      4.333      2.000      4.500 1348      1.000      0.000      2.000      2.000      4.000      2.000      0.001      0.999      0.000      0.000      2.000
     4.929      5.000      4.333      5.833      6.000      6.000      6.000      6.000 1672      1.000      0.000      2.000      2.000      4.000      1.000      0.000      0.000      1.000      0.000      3.000
     4.357      4.000      3.667      5.167      4.286      4.000      3.000      5.333  273      1.000      0.000      2.000      5.000      3.000      3.000      0.000      0.992      0.008      0.000      2.000
     4.077      3.667      3.000      4.833      3.154      2.333      3.000      4.167 1547      1.000      0.000      2.000      5.000      3.000      2.000      0.044      0.956      0.000      0.000      2.000
     4.857      5.000      4.333      5.667      4.857      5.000      4.333      5.667 1595      1.000      0.000      2.000      5.000      3.000      1.000      0.000      0.002      0.998      0.000      3.000
     1.857      2.000      1.000      2.500      4.357      4.667      3.667      4.833 1686      4.000      0.000      2.000      5.000      3.000      4.000      0.000      0.000      0.000      1.000      4.000
     4.786      5.000      5.000      5.167      5.143      5.000      5.333      5.167  640      1.000      0.000      2.000      3.000      3.000      3.000      0.000      0.000      1.000      0.000      3.000
     2.929      4.667      1.333      3.167      2.929      4.667      1.333      3.167 1462      1.000      0.000      2.000      3.000      3.000      3.000      1.000      0.000      0.000      0.000      1.000
     3.429      5.000      2.000      3.500      3.643      6.000      2.000      3.500 1421      1.000      0.000      2.000      2.000      3.000      2.000      0.003      0.996      0.000      0.000      2.000
     1.929      2.000      1.000      2.333      1.929      2.000      1.000      2.333 1217      1.000      0.000      2.000      7.000      2.000      4.000      1.000      0.000      0.000      0.000      1.000
     5.357      6.000      3.667      6.000      5.643      5.667      5.333      6.000  567      1.000      0.000      2.000      7.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     4.692      5.000      2.500      5.833      5.077      5.000      2.500      5.833 1352      1.000      0.000      2.000      6.000      1.000      1.000      0.000      0.653      0.347      0.000      2.000
     4.643      5.000      2.000      5.500      4.643      5.000      2.000      5.500  807      1.000      0.000      2.000      5.000      1.000      1.000      0.000      0.995      0.005      0.000      2.000
     4.714      5.333      3.667      4.500      5.857      6.000      5.667      6.000  496      1.000      0.000      2.000      3.000      1.000      2.000      0.000      0.000      1.000      0.000      3.000
     4.571      4.667      4.000      5.333      3.929      2.667      4.000      4.833 1136      1.000      0.000      2.000      3.000      1.000      2.000      0.000      0.972      0.028      0.000      2.000
     4.214      4.667      2.667      5.667      4.643      4.667      4.667      5.667 1212      1.000      0.000      2.000      3.000      1.000      2.000      0.000      0.654      0.346      0.000      2.000
     4.143      5.000      2.667      5.000      4.500      5.000      3.667      5.167 1789      1.000      0.000      2.000      3.000      1.000      2.000      0.000      0.984      0.016      0.000      2.000
     4.786      5.000      4.667      4.667      3.429      3.333      2.667      3.667  376      1.000      0.000      2.000      2.000      1.000      3.000      0.000      0.999      0.001      0.000      2.000
     3.000      4.000      2.667      3.333      3.571      4.333      3.000      3.667  552      1.000      0.000      2.000      2.000      1.000      2.000      0.682      0.312      0.000      0.006      1.000
     3.929      4.333      3.667      4.000      3.786      3.667      3.667      3.833 1655      1.000      0.000      2.000      2.000      1.000      2.000      0.000      1.000      0.000      0.000      2.000
     3.786      3.667      3.000      4.000      4.143      4.667      3.000      4.333 1532      1.000      3.000      1.000      2.000      3.000      4.000      0.000      1.000      0.000      0.000      2.000
     1.857      1.667      1.000      2.667      2.786      3.333      1.333      3.833  439      2.000      3.000      1.000      3.000      4.000      4.000      1.000      0.000      0.000      0.000      1.000
     2.857      2.333      2.667      3.167      3.000      3.333      2.667      3.167  580      2.000      8.000      1.000      7.000      5.000      5.000      1.000      0.000      0.000      0.000      1.000
     4.286      4.667      4.333      4.500      5.071      5.667      5.333      5.333  762      3.000      8.000      1.000      5.000      2.000      2.000      0.000      0.006      0.994      0.000      3.000
     2.357      2.000      1.333      3.500      3.143      4.000      1.333      4.333  113      2.000      6.000      1.000      2.000      4.000      4.000      0.998      0.000      0.000      0.002      1.000
     5.154      5.667      5.000      5.667      5.643      6.000      5.333      5.833 1198      2.000      9.000      1.000      1.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     3.571      3.667      2.000      4.500      5.500      6.000      5.333      5.333  391      3.000      7.000      1.000      5.000      3.000      2.000      0.000      0.867      0.103      0.030      2.000
     1.643      1.667      1.667      1.500      4.786      5.667      3.000      5.333  268      2.000      8.000      1.000     10.000      5.000      5.000      0.000      0.000      0.000      1.000      4.000
     3.143      2.667      1.333      4.167      3.143      2.333      2.000      3.833 1649      3.000      5.000      1.000      8.000      3.000      2.000      1.000      0.000      0.000      0.000      1.000
     3.786      3.333      3.000      4.667      4.214      3.333      3.667      5.000 1724      2.000      3.000      1.000      2.000      3.000      3.000      0.000      1.000      0.000      0.000      2.000
     2.357      3.000      2.333      2.000      5.929      6.000      5.667      6.000 1365      2.000      8.000      1.000      8.000      4.000      4.000      0.000      0.000      0.000      1.000      4.000
     4.143      4.333      3.333      4.667      4.643      5.333      4.000      4.667  459      1.000      4.000      1.000      4.000      3.000      4.000      0.000      0.959      0.041      0.000      2.000
     2.769      2.333      2.000      3.500      3.923      5.333      1.500      5.000  625      2.000      2.000      1.000      2.000      4.000      3.000      0.004      0.047      0.000      0.949      4.000
     4.308      5.000      3.333      4.333      4.462      5.333      3.667      4.333 1518      2.000      2.000      1.000      1.000      3.000      2.000      0.000      0.980      0.020      0.000      2.000
     5.231      5.667      5.000      5.000      5.429      6.000      5.333      5.333 1496      7.000      2.000      1.000      2.000      2.000      3.000      0.000      0.000      1.000      0.000      3.000
     3.929      4.000      2.333      5.000      4.786      5.000      4.667      5.167 1080      2.000      1.000      1.000      1.000      5.000      4.000      0.000      0.982      0.018      0.000      2.000
     2.571      1.667      3.667      3.000      3.071      3.333      4.000      3.167 1535      2.000      1.000      1.000      1.000      5.000      3.000      1.000      0.000      0.000      0.000      1.000
     3.643      3.000      3.333      4.500      4.643      5.667      3.667      5.667 1576      2.000      1.000      1.000      5.000      4.000      3.000      0.000      0.991      0.003      0.006      2.000
     4.429      5.000      2.000      5.167      4.357      5.000      2.000      5.000  913      1.000      1.000      1.000      1.000      4.000      4.000      0.000      1.000      0.000      0.000      2.000
     4.571      5.333      2.333      5.167      4.286      5.667      1.667      4.833 1572      2.000      1.000      1.000      6.000      2.000      1.000      0.000      0.999      0.001      0.000      2.000
     3.571      4.333      3.333      3.667      4.308      5.000      3.000      4.667 1085      7.000      9.000      1.000      2.000      3.000      2.000      0.000      1.000      0.000      0.000      2.000
     3.308      2.333      1.000      5.333      5.077      5.333      3.000      5.833 1546      3.000      9.000      1.000      7.000      4.000      4.000      0.000      0.764      0.000      0.236      2.000
     3.429      3.000      1.000      5.667      2.571      2.333      1.000      4.000  716      2.000      8.000      1.000      8.000      4.000      3.000      0.999      0.001      0.000      0.000      1.000
     3.929      5.333      1.000      5.500      4.357      5.667      1.333      6.000  476      3.000      7.000      1.000      3.000      2.000      1.000      0.000      1.000      0.000      0.000      2.000
     5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000  660      1.000      7.000      1.000      7.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     4.071      5.000      3.000      4.833      4.286      5.000      3.667      4.667  738      7.000      7.000      1.000      3.000      1.000      1.000      0.000      0.995      0.005      0.000      2.000
     3.143      3.667      1.667      3.833      3.357      3.667      2.333      3.833  153      5.000      6.000      1.000      5.000      5.000      4.000      0.960      0.040      0.000      0.000      1.000
     2.857      4.667      3.667      1.167      2.538      3.500      3.667      1.167  725      3.000      6.000      1.000      1.000      3.000      2.000      1.000      0.000      0.000      0.000      1.000
     2.583      2.667      2.667      3.250      2.167      2.667      1.000      3.250  182      3.000      6.000      1.000      1.000      3.000      3.000      1.000      0.000      0.000      0.000      1.000
     5.455      6.000      5.000      6.000      5.455      6.000      5.000      6.000 1049      3.000      6.000      1.000      6.000      1.000      1.000      0.000      0.000      1.000      0.000      3.000
     4.556      5.000      5.000      5.000      5.000      5.000      5.000      5.000  836      7.000      6.000      1.000      2.000      1.000      1.000      0.000      0.001      0.999      0.000      3.000
     3.385      3.667      1.667      4.400      3.923      4.667      1.667      5.000 1235      2.000      5.000      1.000      5.000      4.000      3.000      0.000      0.998      0.000      0.002      2.000
     2.000      2.000      2.000      2.000      5.000      5.000      5.000      5.000  419      4.000      5.000      1.000      2.000      4.000      4.000      0.000      0.000      0.000      1.000      4.000
     3.500      4.667      3.000      4.000      4.500      5.667      4.667      5.000 1280      2.000      5.000      1.000      2.000      4.000      3.000      0.000      0.993      0.006      0.001      2.000
