852	2	33	2	3	2	1	2	3	4	6	1	5	55	3	62440	3	4	4	4	4	3	3	1	5	2	4	5	5	4	3	5	1	2	2	1	1	1	2	2	3	3	3	2	1	2	5	3	5	3	3	3	3	2	3	5	5	5	5	5	3	3	1	2	1	1	2	2	1	1	3	2	4	3	6	6	1	1	2	2	2	2	2	4	4	3	5	5	5	1	6	6	6	5	5	6	1	4	2	5	2	3	4	3	1	3	3	3	4	4	4	5	5	5	6	5	5	5	5	5	3	2	1	4	3	2	1	1	3	1	4	3	4	5	1	5	3	4	1	3	5	3	2	3	2	3	4	2	2	1	2	3	1	3	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	0	0	0	2	2	4	4	3	4	2	2	4	4	2	5	6	9	9	9	8	8	8	8	9	9	8	8	9	7	9	7	9	9	8	8	8	7	8	7	2	999	999	3	6	0	0	0	1	2
791	2	25	2	0	2	1	2	3	4	6	2	5	55	3	77290	1	1	4	4	4	1	1	1	4	4	6	6	4	4	6	4	1	1	1	1	1	1	2	2	5	5	1	2	5	1	5	5	5	1	1	1	2	5	5	5	5	2	6	6	5	4	3	1	1	2	3	3	1	2	1	1	5	4	6	1	4	1	4	6	6	6	4	6	6	6	6	5	5	1	1	6	6	3	5	4	5	2	6	4	4	1	4	1	1	1	5	4	6	5	5	5	5	5	3	4	6	6	1	5	5	5	2	5	3	2	3	3	2	1	5	3	5	2	1	1	5	3	1	1	5	999	4	3	1	3	2	2	4	5	1	5	1	2	4	4	5	3	4	2	5	5	1	2	1	5	4	4	5	5	5	3	10	0	0	0	1	5	5	5	5	5	1	5	3	3	1	4	6	9	9	4	8	7	6	6	1	8	9	8	9	9	9	1	8	9	9	1	9	1	9	1	2	999	999	3	7	0	0	0	1	5
1484	2	22	1	0	2	1	1	3	3	1	1	5	55	12	94000	1	1	4	3	3	3	2	2	4	2	4	5	5	5	4	4	4	5	4	5	1	1	5	2	5	6	6	5	5	5	5	4	4	4	1	4	5	4	5	5	5	5	6	5	4	4	3	2	3	3	1	5	1	3	3	3	5	4	5	3	3	2	2	3	3	4	3	4	5	5	5	6	5	2	1	3	5	4	4	3	1	5	6	6	5	5	5	5	1	5	5	3	4	4	4	5	5	4	4	5	5	5	1	999	5	3	4	5	3	2	2	3	3	1	5	5	5	4	4	3	4	2	3	2	4	999	1	4	4	4	5	1	1	1	5	3	4	3	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	1	3	4	5	2	4	1	2	5	4	1	4	9	8	8	7	8	7	8	7	7	8	8	7	7	6	8	6	7	7	7	7	7	6	8	6	2	999	999	3	7	0	0	0	1	3
1651	1	27	2	0	5	1	2	3	4	2	1	5	52	6	75014	1	1	6	6	6	4	4	1	1	2	2	5	5	4	6	5	5	5	4	4	1	1	2	1	6	6	5	4	6	6	6	6	6	6	2	1	2	2	6	5	5	6	6	6	5	5	3	2	2	2	2	3	2	3	2	3	4	4	5	5	2	2	3	4	4	5	4	6	5	5	4	4	3	2	1	3	2	3	2	1	2	5	4	5	3	3	3	2	3	4	3	3	4	4	5	5	4	5	2	6	6	5	4	4	3	4	2	4	3	3	4	3	2	1	999	1	999	2	1	4	4	2	1	2	5	2	1	2	1	1	4	1	2	2	1	1	3	2	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	1	2	5	5	4	4	1	1	1	1	1	1	9	7	8	8	7	6	6	7	7	5	9	7	8	8	8	7	7	6	6	7	9	8	8	7	1	1	1	3	7	0	0	0	1	2
409	1	24	2	0	2	1	2	3	4	2	2	5	55	3	76420	2	2	6	6	6	5	1	1	1	1	6	6	6	6	6	6	5	6	6	6	1	1	1	1	6	6	6	6	6	6	6	6	6	6	1	1	4	1	6	6	6	6	6	6	6	3	1	3	1	1	1	3	1	1	6	6	6	6	6	6	1	1	6	1	5	6	5	5	6	6	6	4	5	1	6	2	3	5	5	4	5	5	6	6	4	5	5	5	5	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	1	2	5	5	2	4	4	2	4	4	2	4	2	4	2	4	5	1	1	5	5	3	4	4	2	3	1	1	2	4	1	1	2	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	0	0	0	1	2	5	5	3	3	2	4	4	3	2	4	6	6	7	7	8	8	8	8	7	7	7	7	6	6	6	6	8	8	7	8	6	6	6	4	2	999	999	3	3	0	0	0	1	2
1050	1	47	2	0	2	1	1	3	1	1	1	6	67	12	33133	4	7	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	6	6	6	2	4	5	5	5	5	5	5	5	5	5	4	4	1	4	1	2	2	4	2	3	3	3	5	4	5	4	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	7	6	6	5	5	5	5	5	5	5	5	2	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	5	5	1	5	1	3	5	2	1	2	5	5	5	5	3	3	5	1	1	1	5	1	3	5	2	2	3	4	4	2	4	4	4	4	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	15	0	0	0	1	2	4	4	4	4	1	5	2	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	1	3	8	0	0	0	1	2
1221	2	37	2	0	2	1	1	2	4	1	1	5	54	1	93300	1	1	2	6	5	5	4	4	2	3	3	3	3	2	2	2	5	1	5	3	2	2	2	1	2	4	2	2	3	3	5	5	5	2	3	3	2	2	3	3	3	3	4	3	2	2	1	3	1	1	1	3	1	1	2	2	2	2	2	2	1	1	2	1	3	3	3	3	2	2	3	5	4	4	3	5	3	5	5	5	5	4	2	5	4	3	3	4	3	3	3	4	4	3	4	4	4	4	4	4	5	4	4	3	4	3	3	4	3	2	3	3	4	3	4	3	3	3	3	2	4	2	4	2	2	2	3	3	3	3	3	4	4	3	4	3	3	3	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	7	0	0	0	1	2	2	2	2	2	1	2	3	3	3	3	7	6	6	6	7	7	7	7	6	7	7	7	7	6	6	6	6	6	6	6	5	5	7	6	2	999	999	3	6	0	0	0	1	2
1639	1	42	1	2	2	5	2	3	5	6	1	4	42	10	59290	3	4	4	5	4	5	5	4	3	3	4	5	5	4	6	5	5	5	5	6	4	4	3	4	5	6	5	5	6	6	4	6	4	5	5	4	3	4	4	5	5	5	6	5	6	4	3	4	3	2	4	4	2	2	3	4	5	4	5	4	4	2	3	3	5	5	5	5	5	5	5	4	4	3	4	4	2	3	6	5	6	5	6	5	5	2	4	5	5	5	5	4	5	5	5	6	5	5	5	5	6	4	3	5	5	1	2	5	3	2	3	4	1	1	5	3	4	3	4	2	5	3	3	3	3	2	4	3	4	999	4	1	3	1	3	2	3	3	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	5	0	0	0	1	2	1	1	2	3	5	4	5	2	4	2	7	8	7	8	8	8	7	8	9	8	8	7	8	7	8	7	9	8	8	7	8	7	9	5	2	999	999	3	5	0	0	0	1	2
480	1	34	1	0	2	1	2	3	3	5	2	5	53	9	75012	1	1	4	5	4	999	5	999	999	999	5	4	5	5	5	6	4	2	5	2	2	2	3	2	4	5	4	4	5	6	6	6	6	5	2	3	3	3	5	5	5	5	5	6	5	1	1	2	1	1	2	4	1	1	5	5	4	6	5	5	2	1	5	1	4	5	4	4	5	4	5	4	4	1	4	2	1	5	4	3	4	3	5	5	6	1	999	4	4	2	5	3	1	4	5	5	4	5	4	3	3	5	4	6	4	5	4	4	5	5	2	2	4	4	5	5	4	5	5	5	3	4	4	5	5	5	2	2	5	4	3	4	4	4	2	4	2	3	3	4	4	5	4	2	4	4	5	2	999	4	4	5	4	4	999	3	15	0	0	0	1	1	5	5	3	3	1	2	5	5	1	5	9	8	8	8	6	8	8	9	8	5	6	8	9	6	7	1	4	7	5	7	8	6	8	6	1	4	4	3	8	0	0	0	1	1
249	1	46	2	2	2	1	7	3	2	1	1	6	63	2	95340	1	1	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	2	1	2	4	2	5	5	4	4	5	6	6	6	6	5	6	5	5	5	5	5	6	5	6	6	5	2	1	4	2	1	1	6	1	1	5	5	5	5	5	5	2	1	4	1	5	5	5	5	5	5	5	4	4	2	4	4	3	5	5	5	5	4	5	5	5	5	4	4	2	4	5	4	5	5	5	5	5	5	5	4	4	5	4	4	5	5	3	5	2	3	3	3	4	4	5	4	5	4	4	4	5	3	4	2	1	4	1	4	4	2	4	1	1	1	4	4	3	1	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	5	0	0	0	1	1	4	4	4	4	1	1	5	5	1	5	5	5	6	5	6	6	6	6	5	6	6	7	6	6	5	7	6	6	7	6	6	6	6	7	2	999	999	3	5	0	0	0	1	1
1185	1	46	1	0	2	1	2	3	4	6	1	4	47	12	92100	1	1	6	6	6	6	2	2	2	5	5	5	6	6	6	5	6	6	6	6	5	5	4	3	5	5	5	5	6	6	6	6	6	6	5	5	4	3	5	5	5	5	6	6	6	4	4	6	4	4	4	6	4	4	6	6	6	6	6	6	4	4	6	4	6	6	6	6	6	6	6	6	6	2	6	2	2	3	5	4	4	4	4	4	4	4	4	4	4	4	5	5	5	4	4	5	5	5	4	4	4	4	4	4	4	4	4	4	2	4	4	4	3	4	4	3	4	3	4	3	4	3	4	3	3	3	4	4	4	3	4	3	3	4	4	4	5	2	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	6	0	0	0	1	1	2	2	2	2	4	3	4	3	3	3	7	7	7	6	7	6	7	7	7	7	6	7	6	7	7	7	7	7	7	7	7	7	8	7	1	1	1	3	6	0	0	0	1	1
711	1	47	2	1	2	1	5	3	2	3	1	6	62	1	10000	3	6	999	2	999	1	3	1	1	1	2	4	2	2	4	999	3	3	3	1	1	1	1	1	1	2	4	1	1	1	4	3	2	1	3	1	1	1	1	2	4	1	4	1	4	4	1	1	2	2	1	1	1	2	1	1	2	2	2	2	5	1	1	5	4	2	1	1	5	2	1	4	4	5	1	1	1	5	5	5	4	4	5	5	4	5	5	5	3	3	6	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	3	3	3	2	2	3	2	4	3	3	3	3	2	2	3	5	5	1	3	2	4	4	3	4	2	3	4	3	4	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	15	0	0	0	0	18	4	4	3	3	999	3	3	2	3	3	3	6	6	6	6	6	6	7	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	7	2	999	999	3	8	0	0	0	0	8
1846	1	47	2	0	2	1	4	3	4	6	2	5	55	3	59151	3	4	5	5	5	5	1	6	5	5	5	5	5	5	5	5	4	5	5	6	1	6	6	3	6	6	6	6	6	6	5	5	5	6	1	6	6	6	6	6	6	6	6	6	3	3	1	3	1	1	1	3	1	1	3	3	6	5	5	5	1	1	1	1	6	6	5	5	6	6	6	5	6	1	6	6	3	3	6	6	5	5	4	4	6	4	5	5	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	2	4	4	4	3	4	3	3	5	4	5	4	5	4	5	4	5	3	5	5	5	4	5	5	5	5	5	5	2	5	2	4	5	4	4	3	2	2	3	4	3	4	4	4	4	4	3	4	4	3	8	0	0	0	0	15	2	999	1	1	5	4	1	4	4	1	9	9	9	9	9	9	2	9	9	6	9	9	9	9	9	9	9	9	9	5	9	5	5	5	1	3	3	3	6	0	0	0	0	8
541	2	32	2	0	2	1	2	3	4	4	2	5	55	3	35132	2	3	4	3	4	3	2	4	5	999	4	3	5	4	2	4	2	2	2	1	999	2	3	3	4	4	5	6	1	3	6	6	6	1	999	5	6	3	5	6	6	6	5	6	4	5	5	3	1	1	2	4	1	1	3	1	4	4	5	3	5	2	4	5	3	4	5	3	2	4	3	3	3	2	3	6	6	5	4	5	4	5	6	6	3	1	5	4	3	5	5	4	4	2	4	6	5	5	5	5	5	6	4	5	4	4	2	4	1	2	5	3	1	1	4	2	5	5	2	999	4	2	1	2	4	999	3	4	1	4	5	3	4	5	4	5	2	3	2	4	5	4	3	2	3	4	4	999	2	3	4	2	999	4	4	3	10	0	0	0	0	7	4	4	4	4	2	3	3	3	3	4	5	8	8	8	8	8	4	7	9	8	9	7	7	7	7	6	9	6	3	5	7	6	8	5	2	999	999	3	7	0	0	0	0	6
1377	1	30	2	1	2	1	5	3	3	4	2	5	52	12	76330	2	2	4	4	6	4	3	5	4	2	5	5	4	4	5	6	4	4	4	6	2	1	2	1	999	5	2	3	6	6	6	6	6	999	3	1	6	1	999	5	6	6	6	6	5	3	999	4	2	3	1	2	2	3	4	999	4	5	5	3	3	3	3	3	2	2	6	5	5	4	4	4	3	1	2	6	1	7	6	7	2	3	5	5	2	3	3	3	1	4	5	4	4	4	4	3	4	4	5	4	5	5	4	4	4	3	1	4	1	1	3	3	2	4	3	3	4	3	2	5	2	1	3	3	1	3	5	5	3	4	4	1	5	2	4	4	3	1	5	5	5	5	5	5	5	5	5	5	3	4	4	3	999	4	4	3	4	0	0	0	0	7	2	3	3	2	999	1	4	4	1	5	999	5	5	5	7	8	9	9	8	8	5	5	7	7	7	1	6	9	8	7	7	7	8	8	2	999	999	3	4	0	0	0	0	6
1446	1	31	1	0	2	1	2	3	3	4	1	5	56	8	69100	5	8	3	3	2	2	1	1	1	2	3	6	4	3	6	4	3	3	3	2	1	2	3	2	4	6	4	3	3	4	4	4	3	3	2	2	2	1	3	5	5	4	6	6	3	4	2	3	3	2	3	4	2	2	2	2	4	3	2	4	2	2	4	3	4	5	4	5	4	5	5	5	5	2	5	6	6	5	6	5	4	4	2	4	2	3	5	4	3	3	5	4	4	5	5	4	4	5	4	5	5	4	5	4	5	3	2	5	4	4	3	2	2	1	5	3	5	3	5	3	5	2	5	2	5	2	3	3	3	2	3	2	4	4	2	4	3	2	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	0	0	0	0	6	3	3	3	3	999	2	4	3	3	4	7	8	8	6	8	9	8	9	7	6	5	8	7	6	7	8	7	9	8	9	8	8	9	8	2	999	999	3	6	0	0	0	0	6
310	2	46	2	1	2	1	2	5	5	2	2	5	56	12	75002	1	1	4	6	3	3	1	2	1	3	5	5	3	3	5	4	5	6	6	6	1	6	2	4	4	6	4	6	6	6	4	4	4	4	1	6	2	5	4	3	5	6	6	4	1	3	1	2	1	2	1	4	1	1	4	5	6	6	4	6	3	2	4	2	5	5	6	6	6	6	6	6	6	1	6	6	6	6	6	7	5	5	5	5	6	5	6	5	5	4	6	6	4	4	5	5	6	4	5	6	6	6	5	6	4	2	2	5	3	4	2	3	1	5	5	2	5	3	5	2	5	2	4	2	5	3	5	3	4	5	3	5	5	1	1	4	3	4	4	4	4	4	2	1	4	4	4	3	4	5	4	4	2	4	4	3	4	0	0	0	0	5	1	3	1	1	5	5	5	1	5	1	8	8	9	9	9	6	9	9	9	6	6	6	6	7	7	5	5	4	5	6	7	8	1	3	1	3	1	3	4	0	0	0	0	5
743	2	49	1	1	2	1	1	3	2	1	1	5	52	12	44700	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	6	2	6	6	6	5	6	5	5	5	5	6	6	6	6	1	6	6	6	5	6	5	5	5	5	5	4	1	3	1	1	1	4	1	3	4	4	4	5	5	4	2	2	2	2	3	3	4	3	4	4	4	4	4	2	4	4	4	3	6	6	4	4	4	4	4	4	4	4	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	2	1	5	1	1	5	5	1	5	5	1	5	1	5	1	5	1	5	1	1	1	5	5	5	4	5	5	5	2	5	5	5	1	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	3	0	0	0	0	3	2	2	2	2	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	2	3	3	0	0	0	0	3
515	2	28	2	0	2	1	2	4	5	4	1	3	37	3	75015	1	1	5	3	3	3	3	1	1	2	4	4	5	4	3	3	2	3	1	5	1	2	3	2	4	4	4	4	5	2	6	5	6	5	1	5	4	4	4	4	4	5	5	5	5	5	1	4	3	3	2	3	4	4	3	4	5	5	5	4	4	1	3	5	3	3	4	1	2	2	3	6	5	5	5	5	5	5	5	4	5	4	5	5	4	4	3	3	3	3	4	4	4	5	5	5	5	5	5	6	6	5	3	3	4	5	3	2	5	4	1	3	4	4	4	2	4	3	4	4	5	1	2	4	5	4	4	2	4	4	3	1	1	1	1	1	1	3	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	8	0	0	0	0	2	5	5	4	4	1	3	3	4	3	4	2	6	6	6	1	5	5	6	3	3	6	7	3	5	7	5	5	5	5	6	5	7	7	7	2	999	999	3	6	0	0	0	0	2
960	2	30	1	0	2	4	2	2	4	1	1	5	54	12	44730	2	3	4	3	3	1	1	1	1	1	3	4	4	4	4	2	4	4	4	1	1	1	4	1	5	5	3	2	4	999	4	4	4	1	1	1	5	1	5	5	5	5	5	999	4	3	2	2	1	1	2	3	1	1	3	999	4	4	4	4	3	999	5	2	6	6	4	4	4	4	4	4	4	2	1	1	1	2	6	3	5	5	4	5	4	1	3	3	3	3	5	999	5	5	5	5	4	5	5	5	5	5	3	4	5	5	4	4	3	4	3	2	3	999	5	3	4	3	5	5	4	5	5	4	4	5	3	2	3	4	3	2	2	2	2	3	2	3	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	0	2	4	4	3	3	2	1	1	4	2	2	2	8	8	7	7	6	5	7	7	7	7	7	5	5	6	5	5	6	7	6	6	6	7	5	2	999	999	3	7	0	0	0	0	2
1170	2	35	2	0	2	1	2	3	5	2	1	4	47	10	76620	2	2	6	6	6	3	1	4	3	2	5	6	6	6	6	6	3	4	2	3	1	2	2	1	5	6	5	4	6	4	6	6	6	6	1	3	5	1	6	6	6	6	6	6	5	3	1	3	1	1	2	4	1	3	2	1	5	6	6	6	1	1	6	1	4	5	3	6	6	4	5	6	6	1	4	4	3	4	7	7	1	4	5	5	4	4	4	4	1	1	4	4	5	5	5	5	5	5	5	5	5	5	5	5	2	4	1	4	3	2	3	2	1	1	2	2	3	3	2	3	5	1	1	1	4	1	2	3	2	2	4	1	2	1	3	2	1	1	1	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	0	2	4	5	4	4	1	1	2	3	3	4	5	8	9	9	9	7	8	8	8	8	8	8	8	7	9	7	8	8	8	8	8	8	5	7	2	999	999	3	7	0	0	0	0	2
279	2	20	1	0	2	1	2	1	3	2	1	5	54	12	4000	5	9	6	6	5	3	6	3	3	2	6	6	5	4	6	6	3	3	4	3	1	999	2	2	6	6	4	3	4	4	6	6	6	5	6	999	2	2	6	6	6	6	6	6	5	2	1	999	1	1	1	999	1	2	6	6	6	6	6	5	1	1	6	1	6	6	2	5	5	3	5	6	5	2	2	1	2	3	4	4	4	3	4	3	4	1	5	4	3	1	5	4	5	4	5	5	4	5	4	4	4	5	3	4	5	5	3	5	4	5	2	1	999	999	5	4	5	2	3	5	5	5	1	4	5	999	5	2	999	4	4	4	5	3	999	4	3	3	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	5	0	0	0	0	2	4	5	3	4	1	1	5	5	1	5	7	7	6	7	5	7	8	8	8	6	8	7	7	4	4	3	7	7	6	7	6	8	8	6	2	999	999	3	5	0	0	0	0	2
435	2	31	2	0	2	1	7	3	4	5	2	5	52	10	69230	5	8	4	4	4	2	2	2	4	2	4	6	5	5	5	4	4	4	4	5	6	3	3	3	5	5	5	5	6	4	4	4	5	6	3	3	5	3	5	6	6	6	6	5	5	4	2	3	2	2	2	3	2	2	3	5	5	3	6	2	2	5	3	5	5	5	6	5	5	5	5	4	4	2	6	6	6	7	6	5	5	5	6	6	5	5	5	5	4	5	6	4	5	5	5	5	5	5	5	5	5	5	5	5	4	5	1	4	3	2	1	3	1	3	5	3	5	2	4	3	5	4	4	1	4	4	4	3	3	5	2	5	2	1	2	5	2	1	3	4	5	4	3	2	5	5	5	3	4	5	5	5	5	5	5	3	3	0	0	0	0	2	4	4	4	3	2	4	4	3	3	3	5	9	9	9	9	7	7	9	4	9	9	9	9	9	9	7	7	8	7	3	9	9	9	9	2	999	999	3	3	0	0	0	0	2
1104	1	35	2	2	5	1	1	3	2	2	1	6	62	1	39000	3	5	2	3	999	6	2	999	1	1	6	5	5	6	6	999	3	3	5	6	6	6	6	2	2	5	2	2	4	5	6	6	6	6	6	6	6	6	3	6	3	6	6	6	5	1	4	2	2	3	4	6	5	4	6	5	6	5	6	5	6	5	6	5	6	6	5	6	6	5	6	6	6	5	6	5	5	3	4	4	5	5	6	6	6	4	5	5	5	5	6	6	6	6	6	6	6	6	5	6	5	5	6	6	5	4	3	5	4	4	3	4	1	5	5	4	5	2	5	1	5	1	5	1	5	1	5	5	4	3	4	5	3	2	3	5	5	4	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	5	0	0	0	0	2	3	4	3	3	3	2	2	4	3	3	5	3	9	9	6	6	9	8	7	8	6	7	7	8	8	7	9	8	9	9	9	8	999	999	1	1	1	3	5	0	0	0	0	2
1044	1	38	2	2	2	1	2	3	4	4	1	5	52	12	91080	1	1	6	6	6	6	5	6	6	5	5	6	6	6	5	6	5	6	6	6	4	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	4	5	6	5	6	5	6	5	5	2	5	1	2	4	5	2	1	5	6	6	6	6	5	2	2	5	3	5	5	6	5	5	6	5	5	5	2	5	6	4	4	6	4	5	6	5	5	4	5	6	5	4	5	5	5	5	5	5	5	5	5	6	5	5	6	5	5	4	3	3	4	4	3	3	3	2	4	4	4	4	3	2	2	4	2	2	2	2	3	4	4	3	5	5	4	5	5	4	5	4	3	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	3	0	0	0	0	2	3	3	3	3	4	3	2	2	3	2	8	8	8	8	8	8	8	9	8	8	7	8	9	9	9	8	8	9	9	8	8	9	9	8	1	1	2	3	3	0	0	0	0	2
426	2	24	1	0	2	1	1	3	5	6	1	3	35	6	92600	1	1	4	4	4	3	4	3	3	2	5	5	5	4	6	5	4	4	4	4	3	1	4	5	5	5	4	3	4	3	3	5	2	4	3	999	6	3	5	5	5	6	6	4	5	6	5	3	3	1	3	3	4	5	5	999	4	3	1	3	6	3	4	4	5	6	4	2	3	2	4	4	5	6	1	6	6	2	4	1	5	3	4	5	4	2	2	4	5	5	5	4	4	5	6	6	5	5	5	5	4	5	6	5	3	5	4	1	3	4	3	1	1	1	4	1	5	4	3	1	5	4	1	2	5	999	2	2	1	5	5	4	5	2	3	3	2	3	2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	0	2	2	4	3	3	1	3	2	4	2	4	8	6	5	6	5	8	5	6	6	9	8	7	7	5	8	8	8	4	4	7	5	5	8	7	1	1	3	3	7	0	0	0	0	2
1088	1	45	1	0	2	1	2	3	3	1	4	5	55	3	31200	4	7	5	5	5	5	5	4	5	4	5	5	5	5	5	6	3	3	3	4	1	6	2	3	3	3	3	4	3	3	4	4	4	5	6	6	6	3	3	4	4	3	4	4	4	2	2	2	2	2	2	5	2	2	4	3	4	3	5	5	2	2	2	2	4	4	6	2	5	6	6	5	6	1	6	1	1	5	5	7	5	5	5	5	6	2	6	6	6	6	5	5	6	6	6	6	6	6	6	6	6	6	6	6	5	5	1	5	1	1	5	5	1	5	5	1	5	1	5	1	5	1	5	1	1	1	5	5	5	5	5	5	5	5	5	5	5	1	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	0	0	0	0	1	5	5	5	5	5	2	5	5	5	5	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1	1	1	3	3	0	0	0	0	1
1567	2	26	2	0	2	1	1	3	3	1	1	5	55	3	80000	3	6	5	5	4	6	6	3	6	5	5	2	5	6	6	4	3	1	1	5	1	4	6	6	4	6	6	5	4	5	6	5	5	5	6	2	6	6	5	2	6	5	6	6	6	4	2	5	3	3	2	4	4	1	5	6	6	5	6	4	4	1	5	2	6	5	5	5	3	4	6	6	6	5	2	2	4	1	7	3	5	5	5	6	5	1	6	5	2	5	6	6	6	6	6	5	5	5	5	5	3	6	6	6	5	4	5	5	3	5	5	5	1	1	5	5	5	5	4	4	5	1	2	1	5	5	5	5	5	5	5	3	1	1	4	5	5	4	5	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	20	0	0	0	0	1	4	4	3	1	4	1	1	1	4	4	8	9	9	9	8	8	7	9	9	9	8	7	7	9	8	5	7	3	7	7	8	5	8	7	2	999	999	3	9	0	0	0	0	1
654	2	34	1	1	2	1	2	3	4	4	1	5	54	12	92150	1	1	4	3	4	1	1	1	1	1	5	5	4	2	3	4	2	2	1	1	1	1	999	1	999	6	999	1	6	999	5	4	3	1	1	5	999	1	999	6	4	999	6	6	3	6	1	999	999	1	1	3	1	1	1	1	3	4	4	2	2	2	3	3	1	1	1	1	1	3	3	5	4	6	1	6	6	2	5	4	2	6	5	6	5	2	4	3	4	5	5	4	3	4	4	2	4	3	5	6	5	5	3	4	4	5	5	4	4	5	5	4	3	999	5	4	5	5	4	5	5	5	999	5	5	5	4	3	999	5	5	1	5	5	5	2	5	3	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	10	0	0	0	0	1	4	3	4	4	1	1	4	2	4	2	5	4	4	6	7	7	6	4	4	7	6	7	4	1	4	3	5	7	6	1	6	6	8	2	2	999	999	3	7	0	0	0	0	1
600	1	32	2	2	2	1	2	3	2	6	1	5	52	12	77200	1	1	5	5	5	5	1	3	2	2	4	4	4	4	4	5	5	4	4	5	1	5	3	2	4	4	5	5	6	4	5	6	6	5	1	5	5	5	5	6	5	5	6	6	5	3	1	2	1	1	1	3	1	1	4	4	5	4	5	4	2	1	5	1	5	4	5	5	5	3	5	5	6	1	5	4	1	4	2	2	6	5	5	5	4	2	4	3	3	4	4	4	4	4	5	5	5	5	4	4	5	5	5	5	3	3	2	5	5	2	4	4	2	3	4	2	4	4	2	4	4	3	2	2	4	2	3	3	3	3	3	2	4	5	3	4	3	4	3	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	6	0	0	0	0	1	4	1	4	4	2	2	3	2	2	4	5	8	8	8	8	8	8	7	7	8	8	8	8	8	9	9	4	7	7	9	8	8	9	7	2	999	999	3	6	0	0	0	0	1
1445	1	41	2	3	2	1	2	3	2	6	1	6	65	1	54280	3	5	2	2	2	1	1	1	2	999	4	3	1	1	6	1	2	2	1	1	1	1	3	999	4	5	2	1	5	2	3	2	1	1	1	1	2	999	999	2	1	1	6	1	2	5	1	1	1	1	2	1	1	3	1	2	2	2	1	2	4	1	1	5	5	3	6	5	5	5	5	6	4	1	1	1	1	5	6	5	4	4	4	4	5	2	4	4	3	3	5	4	4	4	5	5	6	5	5	6	6	6	1	6	5	4	3	5	5	4	5	4	2	4	5	4	5	5	3	999	999	999	1	3	5	999	999	999	5	5	4	3	4	4	4	5	4	5	4	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	3	3	0	0	0	0	1	4	5	4	4	999	999	3	3	3	3	5	6	7	7	6	7	7	7	7	5	3	5	6	6	7	3	8	6	6	5	4	2	3	3	2	999	999	3	3	0	0	0	0	1
