     3.000      4.000      3.000      3.000      4.000      3.000          *      4.000      5.000          *      5.000      4.000      4.000      4.000      4.000      2.000      4.000      3.000      4.000      4.000      5.000          *      5.000      4.000      1.000      2.000      2.000      5.000      3.000      3.000  635      1.000      2.000      2.000      5.000      3.000      3.000      0.041      0.336     -0.825      0.652      0.293      0.599     -0.404      0.589     -0.406      0.375     -0.563      0.558     -0.018      0.559     -0.520      0.659      0.016      0.413      0.758      0.463      0.380      0.370
     5.000      3.000      2.000      3.000      4.000      2.000      5.000      6.000      5.000      3.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      5.000      6.000      4.000      6.000      6.000      2.000      2.000      2.000      4.000      2.000      3.000  148      2.000      2.000      2.000      4.000      2.000      3.000     -0.385      0.306     -0.042      0.613      0.415      0.594      1.163      0.542      0.110      0.341     -0.843      0.529     -0.104      0.557      0.525      0.639      0.139      0.413      0.368      0.463      0.110      0.370
     5.000      5.000      5.000      1.000      1.000      3.000      5.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      1.000      5.000      5.000      6.000      5.000      5.000      5.000      5.000      1.000      2.000      2.000      2.000      1.000      2.000  351      1.000      2.000      2.000      2.000      1.000      2.000      0.337      0.306      0.889      0.613     -0.968      0.594      0.688      0.542     -0.064      0.341      0.372      0.529     -0.500      0.557      0.989      0.639     -0.095      0.413     -0.595      0.463     -0.865      0.370
     5.000      6.000      6.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      6.000      2.000      2.000      2.000      2.000      1.000      1.000 1629      2.000      2.000      2.000      2.000      1.000      1.000      1.059      0.306      0.669      0.613      0.145      0.594     -0.484      0.542      0.531      0.341      0.908      0.529      0.169      0.557     -0.459      0.639      0.060      0.413     -0.655      0.463     -1.389      0.370
         *      4.000      5.000          *          *          *      5.000      6.000      5.000      6.000      6.000      6.000      5.000      5.000      5.000          *      5.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      2.000      2.000      2.000      5.000          *      3.000  892      2.000      2.000      2.000      5.000          *      3.000      0.858      0.320     -0.605      0.673      0.215      0.785      0.494      0.548      0.941      0.345     -0.699      0.533      0.447      0.619      0.427      0.649      0.108      0.413      0.750      0.464      0.283      0.439
         *          *          *          *          *      1.000          *      6.000      6.000      6.000      6.000      6.000      5.000      5.000          *          *          *          *      6.000      6.000      6.000      6.000      6.000      6.000      1.000      2.000      2.000      2.000          *          *  234      1.000      2.000      2.000      2.000          *          *      0.753      0.365     -0.200      0.872     -1.228      0.732      0.836      0.616      0.720      0.362     -0.372      0.565     -0.781      0.818      0.733      0.662     -0.079      0.413     -0.538      0.467     -0.555      0.826
     3.000      2.000      3.000      2.000      4.000      4.000      5.000      6.000      4.000      3.000      5.000      2.000      4.000      4.000      4.000      2.000      3.000      4.000      3.000      5.000      5.000      5.000      6.000      4.000      1.000      1.000      2.000      6.000      4.000      2.000  938      1.000      1.000      2.000      6.000      4.000      2.000     -0.861      0.306     -0.255      0.613      1.089      0.594      1.279      0.542     -0.290      0.341     -0.753      0.529     -0.170      0.557      0.451      0.639     -0.165      0.413      1.166      0.463      0.330      0.370
     4.000      4.000      4.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000      4.000      1.000      1.000      2.000      5.000      4.000      4.000 1309      1.000      1.000      2.000      5.000      4.000      4.000     -0.135      0.306      0.139      0.613     -1.271      0.594      0.492      0.542     -0.545      0.341     -0.320      0.529     -1.223      0.557      0.541      0.639     -0.265      0.413      0.789      0.463      1.065      0.370
     3.000      4.000      3.000      1.000      1.000      2.000      5.000      4.000      5.000      5.000      6.000      5.000      4.000      2.000      3.000      1.000      1.000      1.000      5.000      4.000      5.000      4.000      6.000      4.000      3.000      1.000      2.000      5.000      4.000      3.000 1396      3.000      1.000      2.000      5.000      4.000      3.000      0.196      0.306     -1.078      0.613     -1.342      0.594     -0.054      0.542     -0.639      0.341     -1.432      0.529     -1.317      0.557      0.010      0.639     -0.050      0.413      0.808      0.463      0.591      0.370
     3.000      3.000      3.000      3.000      5.000      2.000      4.000      5.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      2.000      5.000      4.000      5.000      6.000      6.000      6.000      6.000      6.000      2.000      1.000      2.000      5.000      4.000      2.000 1417      2.000      1.000      2.000      5.000      4.000      2.000      0.614      0.306     -1.748      0.613     -0.256      0.594      0.284      0.542      0.851      0.341     -0.649      0.529     -0.363      0.557      0.235      0.639     -0.129      0.413      0.725      0.463      0.196      0.370
     3.000      2.000      2.000      1.000      3.000      1.000      3.000      6.000      3.000      2.000      4.000      3.000      4.000      2.000      4.000      1.000      4.000      4.000      4.000      5.000      5.000      6.000      5.000      5.000      1.000      1.000      2.000      4.000      4.000      2.000  455      1.000      1.000      2.000      4.000      4.000      2.000     -1.233      0.306     -0.068      0.613      0.014      0.594      0.723      0.542     -0.267      0.341     -1.350      0.529     -0.098      0.557      0.551      0.639     -0.231      0.413      0.387      0.463      0.316      0.370
     4.000      4.000      2.000      2.000      1.000      2.000      6.000      6.000      6.000      3.000      6.000      3.000      6.000      6.000      6.000      2.000      3.000      4.000      6.000      6.000      6.000      6.000      6.000      6.000      7.000      1.000      2.000     10.000      3.000      2.000 1332      7.000      1.000      2.000     10.000      3.000      2.000     -0.553      0.306      0.125      0.613     -0.399      0.594      1.721      0.542      0.860      0.341      0.507      0.529     -0.812      0.557      0.859      0.639      0.643      0.413      2.744      0.463      0.133      0.370
     3.000      3.000      2.000          *      5.000      2.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000          *      5.000      2.000      2.000      6.000      5.000      5.000      5.000      5.000      4.000      1.000      2.000      8.000      3.000      3.000  479      4.000      1.000      2.000      8.000      3.000      3.000     -0.388      0.309     -0.894      0.616      0.331      0.653     -0.709      0.545     -0.095      0.344     -0.776      0.531     -0.197      0.616     -0.166      0.644      0.190      0.413      1.983      0.463      0.504      0.370
     4.000      5.000      2.000      1.000      3.000      2.000      4.000      5.000      3.000      4.000      3.000      4.000      2.000      2.000      2.000      1.000      3.000      2.000      3.000      4.000      2.000      2.000      2.000      2.000      1.000      1.000      2.000      5.000      3.000      2.000  545      1.000      1.000      2.000      5.000      3.000      2.000     -0.428      0.306      0.304      0.613     -0.200      0.594     -0.205      0.542     -2.649      0.341     -0.438      0.529      0.785      0.557      0.354      0.639     -0.365      0.413      0.682      0.463     -0.157      0.370
     4.000      4.000      4.000      1.000      2.000      2.000      2.000      4.000      4.000      2.000      4.000      3.000      4.000      3.000      3.000      1.000      2.000      2.000      3.000      4.000      4.000      3.000      3.000      3.000      2.000      1.000      2.000      4.000      3.000      3.000  432      2.000      1.000      2.000      4.000      3.000      3.000     -0.672      0.306      0.936      0.613     -0.476      0.594     -0.753      0.542     -1.692      0.341      0.175      0.529     -0.016      0.557     -0.026      0.639     -0.193      0.413      0.311      0.463      0.316      0.370
     5.000      6.000      4.000      5.000      1.000      5.000      4.000      5.000      5.000      4.000      6.000      4.000      5.000      6.000      6.000      6.000      5.000      6.000      5.000      6.000      6.000      5.000      6.000      5.000      1.000      1.000      2.000      3.000      3.000      3.000  994      1.000      1.000      2.000      3.000      3.000      3.000      0.399      0.306      0.354      0.613      0.638      0.594      0.057      0.542      0.801      0.341      0.161      0.529      1.109      0.557      0.253      0.639     -0.291      0.413     -0.110      0.463      0.265      0.370
     3.000      2.000      2.000          *      1.000      4.000      2.000      3.000      3.000      3.000      4.000      2.000      4.000      2.000      2.000          *      1.000      4.000      2.000      3.000      3.000      3.000      4.000      2.000      1.000      1.000      2.000      2.000      3.000      3.000  183      1.000      1.000      2.000      2.000      3.000      3.000     -1.011      0.309     -0.449      0.616      0.507      0.653     -1.042      0.545     -1.966      0.344     -0.466      0.531      0.553      0.616     -0.667      0.644     -0.328      0.413     -0.456      0.463      0.426      0.370
     5.000      5.000      4.000      2.000      3.000      2.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      2.000      3.000      2.000      5.000      4.000      5.000      5.000      5.000      4.000      2.000      1.000      2.000      2.000      3.000      2.000 1768      2.000      1.000      2.000      2.000      3.000      2.000      0.467      0.306      0.262      0.613     -0.744      0.594     -0.496      0.542     -0.239      0.341      0.143      0.529     -0.551      0.557     -0.447      0.639     -0.208      0.413     -0.541      0.463     -0.288      0.370
     5.000      6.000      5.000      3.000      2.000      3.000      6.000      6.000      5.000      5.000      6.000      6.000      5.000      5.000      2.000      4.000      5.000      3.000      4.000      6.000      6.000      5.000      6.000      4.000      1.000      1.000      2.000      5.000      2.000      1.000  504      1.000      1.000      2.000      5.000      2.000      1.000      0.849      0.306      0.509      0.613     -0.607      0.594      0.807      0.542      0.130      0.341     -1.004      0.529      0.081      0.557      0.922      0.639     -0.324      0.413      0.626      0.463     -1.077      0.370
     5.000      4.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.000      1.000      2.000      3.000      2.000      3.000  802      2.000      1.000      2.000      3.000      2.000      3.000      0.540      0.306     -0.247      0.613      1.135      0.594     -0.009      0.542      0.209      0.341      0.022      0.529      1.098      0.557     -0.128      0.639     -0.182      0.413     -0.119      0.463     -0.013      0.370
     5.000      5.000      5.000      2.000      4.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      1.000      1.000      2.000      3.000      2.000      3.000 1026      1.000      1.000      2.000      3.000      2.000      3.000      0.555      0.306      0.376      0.613      0.218      0.594     -0.160      0.542      0.078      0.341      0.088      0.529      0.912      0.557     -0.044      0.639     -0.323      0.413     -0.135      0.463     -0.069      0.370
     4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      3.000      5.000      2.000      1.000      2.000      2.000      2.000      2.000  425      2.000      1.000      2.000      2.000      2.000      2.000      0.059      0.306      0.126      0.613      1.179      0.594     -0.745      0.542     -0.728      0.341      0.788      0.529      1.238      0.557     -0.614      0.639     -0.203      0.413     -0.585      0.463     -0.453      0.370
     6.000      5.000      6.000      6.000      2.000          *          *      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      3.000          *          *      6.000      6.000      6.000      6.000      6.000      2.000      1.000      2.000      3.000      1.000      1.000 1383      2.000      1.000      2.000      3.000      1.000      1.000      1.219      0.311      0.445      0.621      0.183      0.677      0.383      0.594      1.042      0.345      0.336      0.533      0.211      0.641      0.281      0.661     -0.187      0.413     -0.249      0.463     -1.379      0.370
     4.000      5.000      5.000      1.000      1.000      1.000          *      6.000      4.000      6.000      6.000      6.000      5.000      5.000      5.000      2.000      1.000      2.000          *      6.000      5.000      6.000      6.000      6.000      3.000      1.000      2.000      2.000      1.000      1.000 1752      3.000      1.000      2.000      2.000      1.000      1.000      0.627      0.307      0.191      0.615     -1.955      0.597      0.443      0.594      0.441      0.343     -0.094      0.530     -1.561      0.558      0.528      0.660     -0.099      0.413     -0.612      0.463     -1.340      0.370
     1.000      2.000      1.000      1.000      4.000      2.000      3.000      4.000      4.000      3.000      5.000      1.000      6.000      6.000      6.000      1.000      2.000      2.000      5.000      5.000      3.000      2.000      5.000      6.000      1.000      0.000      2.000      7.000      5.000      4.000  417      1.000      0.000      2.000      7.000      5.000      4.000     -1.330      0.306     -1.094      0.613      0.248      0.594      0.163      0.542     -0.620      0.341      2.152      0.529     -0.836      0.557      0.065      0.639     -0.367      0.413      1.536      0.463      1.780      0.370
     1.000      1.000      2.000          *      1.000      1.000      6.000      4.000      2.000      6.000      6.000      2.000      2.000      2.000          *          *      2.000      2.000      4.000      4.000      4.000      4.000      6.000      2.000      2.000      0.000      2.000      5.000      5.000      5.000  247      2.000      0.000      2.000      5.000      5.000      5.000     -0.968      0.309     -1.903      0.617     -0.532      0.653      0.740      0.545     -1.404      0.351     -1.911      0.554     -0.465      0.616      0.463      0.650     -0.413      0.413      0.934      0.463      2.057      0.370
     4.000      5.000      4.000      3.000      4.000      3.000      4.000      6.000      2.000      2.000      5.000      4.000      5.000      6.000      6.000      6.000      6.000      5.000      5.000      6.000      6.000      5.000      6.000      6.000      1.000      0.000      2.000      9.000      4.000      3.000 1430      1.000      0.000      2.000      9.000      4.000      3.000     -0.336      0.306      0.700      0.613      0.688      0.594      0.374      0.542      1.014      0.341     -0.035      0.529      0.810      0.557      0.225      0.639     -0.364      0.413      2.345      0.463      0.774      0.370
     5.000      5.000      5.000      5.000      3.000      2.000      4.000      5.000      5.000      6.000      6.000      6.000      4.000      5.000      6.000      4.000      4.000      1.000      5.000      5.000      5.000      6.000      6.000      6.000      1.000      0.000      2.000      8.000      4.000      3.000  225      1.000      0.000      2.000      8.000      4.000      3.000      0.979      0.306     -0.345      0.613     -0.441      0.594     -0.461      0.542      0.677      0.341     -0.479      0.529     -0.660      0.557     -0.646      0.639     -0.435      0.413      1.931      0.463      0.550      0.370
     1.000      2.000      1.000      1.000      1.000      1.000      1.000      5.000      3.000          *      3.000      1.000      2.000      2.000      3.000      1.000      4.000      4.000      4.000      6.000      6.000          *      6.000      4.000      1.000      0.000      2.000      8.000      4.000      5.000 1075      1.000      0.000      2.000      8.000      4.000      5.000     -1.893      0.335     -0.723      0.650      0.084      0.597      0.362      0.544     -0.321      0.374     -2.502      0.557     -0.132      0.559      1.141      0.653     -0.413      0.413      2.145      0.463      1.899      0.370
     1.000      1.000      1.000      1.000      1.000      1.000      1.000      5.000      4.000      4.000      3.000      1.000      2.000      4.000      3.000      1.000      1.000      1.000      1.000      5.000      4.000      4.000      3.000      2.000      1.000      0.000      2.000      8.000      4.000      5.000 1610      1.000      0.000      2.000      8.000      4.000      5.000     -1.638      0.306     -1.153      0.613     -0.271      0.594      0.308      0.542     -1.805      0.341     -0.290      0.529     -0.581      0.557      0.299      0.639     -0.424      0.413      2.056      0.463      1.931      0.370
     1.000      2.000      1.000      1.000      1.000      1.000      5.000      5.000      3.000      4.000      6.000      1.000      5.000      6.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      6.000      6.000      6.000      1.000      0.000      2.000      7.000      4.000      5.000  206      1.000      0.000      2.000      7.000      4.000      5.000     -1.368      0.306     -1.282      0.613     -0.270      0.594      1.167      0.542      0.494      0.341      0.246      0.529     -0.495      0.557     -0.031      0.639     -0.340      0.413      1.654      0.463      2.004      0.370
     2.000      2.000      2.000      1.000      2.000      1.000      4.000      5.000      2.000      2.000      1.000      2.000      5.000      5.000      5.000      4.000      6.000      5.000      5.000      5.000      6.000      6.000      6.000      6.000      2.000      0.000      2.000      6.000      4.000      4.000  133      2.000      0.000      2.000      6.000      4.000      4.000     -1.803      0.306      0.304      0.613      0.567      0.594      0.387      0.542      0.844      0.341     -0.552      0.529      0.359      0.557     -0.026      0.639     -0.232      0.413      1.253      0.463      1.444      0.370
     2.000      3.000      4.000      1.000      1.000      1.000      5.000      6.000      4.000      5.000      5.000      5.000      6.000      6.000      6.000      1.000      2.000      2.000      6.000      6.000      5.000      5.000      5.000      6.000      1.000      0.000      2.000      6.000      4.000      5.000 1444      1.000      0.000      2.000      6.000      4.000      5.000     -0.236      0.306     -0.635      0.613     -1.334      0.594      0.929      0.542      0.308      0.341      1.119      0.529     -1.356      0.557      0.683      0.639     -0.447      0.413      1.165      0.463      1.718      0.370
     4.000      5.000      5.000      2.000      4.000      4.000      2.000      4.000      4.000      4.000      2.000      4.000      3.000      3.000      3.000      2.000      3.000      2.000      2.000      2.000      3.000      3.000      2.000      2.000      1.000      0.000      2.000      6.000      4.000      4.000 1055      1.000      0.000      2.000      6.000      4.000      4.000      0.031      0.306      0.534      0.613      0.493      0.594     -1.810      0.542     -2.088      0.341     -0.001      0.529      0.803      0.557     -1.660      0.639     -0.530      0.413      1.154      0.463      1.021      0.370
     3.000      3.000      3.000      2.000      3.000      3.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      6.000      5.000      6.000      5.000      5.000      5.000      6.000      5.000      6.000      6.000      1.000      0.000      2.000      5.000      4.000      4.000  395      1.000      0.000      2.000      5.000      4.000      4.000     -0.235      0.306     -0.850      0.613      0.330      0.594      0.595      0.542      0.782      0.341     -0.198      0.529      0.688      0.557     -0.110      0.639     -0.454      0.413      0.790      0.463      1.265      0.370
     2.000      3.000      3.000      1.000      2.000          *      2.000      4.000      2.000      2.000      6.000      2.000      4.000      4.000      4.000      4.000      3.000      2.000      2.000      3.000      4.000      3.000      6.000          *      2.000      0.000      2.000      5.000      4.000      3.000  495      2.000      0.000      2.000      5.000      4.000      3.000     -0.951      0.310     -0.328      0.619     -0.585      0.636     -0.719      0.543     -0.782      0.351     -0.174      0.530     -0.239      0.559     -1.169      0.640     -0.337      0.413      0.773      0.463      0.812      0.370
     1.000      1.000      1.000      1.000      2.000      1.000      3.000      5.000      1.000      2.000      5.000      2.000      3.000      4.000      3.000      1.000      2.000      3.000      4.000      5.000      5.000      4.000      5.000      3.000      1.000      0.000      2.000      5.000      4.000      3.000 1218      1.000      0.000      2.000      5.000      4.000      3.000     -1.635      0.306     -0.998      0.613     -0.187      0.594      0.541      0.542     -0.869      0.341     -0.829      0.529     -0.550      0.557      0.710      0.639     -0.470      0.413      0.794      0.463      0.928      0.370
     5.000      5.000      5.000      1.000      2.000      2.000      4.000      5.000      5.000      4.000      6.000      5.000      6.000      6.000      6.000      2.000      2.000      2.000      6.000      5.000      5.000      4.000      6.000      6.000      2.000      0.000      2.000      3.000      4.000      3.000 1084      2.000      0.000      2.000      3.000      4.000      3.000      0.378      0.306      0.669      0.613     -1.321      0.594     -0.142      0.542      0.367      0.341      1.160      0.529     -1.165      0.557     -0.004      0.639     -0.415      0.413     -0.135      0.463      0.507      0.370
     6.000      6.000      6.000      1.000          *      2.000      5.000      5.000      5.000          *      2.000      2.000      6.000      6.000      6.000      1.000          *      5.000      5.000      5.000      5.000      6.000      5.000      5.000      1.000      0.000      2.000      3.000      4.000      3.000 1093      1.000      0.000      2.000      3.000      4.000      3.000     -0.455      0.332      2.777      0.642      0.105      0.635      0.080      0.544      0.230      0.344      1.217      0.531      0.114      0.598      0.189      0.640     -0.500      0.413     -0.129      0.463      0.506      0.370
     3.000      2.000      2.000      1.000      3.000      1.000      3.000      3.000      5.000      5.000      6.000      4.000      5.000      5.000      5.000      1.000      3.000      1.000      4.000      5.000      6.000      6.000      6.000      5.000      1.000      0.000      2.000      3.000      4.000      2.000 1548      1.000      0.000      2.000      3.000      4.000      2.000     -0.182      0.306     -1.413      0.613     -1.078      0.594     -0.411      0.542      0.406      0.341     -0.160      0.529     -1.594      0.557     -0.361      0.639     -0.494      0.413     -0.102      0.463      0.246      0.370
     2.000      4.000      2.000      2.000      2.000      1.000      2.000      3.000      5.000      5.000      3.000      3.000      5.000      4.000      4.000      2.000      2.000      1.000      2.000      4.000      5.000      5.000      5.000      5.000      2.000      0.000      2.000      2.000      4.000      3.000 1094      2.000      0.000      2.000      2.000      4.000      3.000     -0.514      0.306     -0.762      0.613     -0.641      0.594     -1.043      0.542     -0.358      0.341     -0.065      0.529     -1.154      0.557     -0.992      0.639     -0.397      0.413     -0.456      0.463      0.686      0.370
     4.000      4.000      3.000      2.000      2.000      2.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      3.000      2.000      2.000      2.000      3.000      5.000      5.000      4.000      5.000      5.000      1.000      0.000      2.000      2.000      4.000      2.000 1348      1.000      0.000      2.000      2.000      4.000      2.000      0.022      0.306     -0.137      0.613     -0.852      0.594      0.008      0.542     -0.430      0.341      0.108      0.529     -0.837      0.557      0.140      0.639     -0.581      0.413     -0.533      0.463      0.085      0.370
     5.000      5.000      5.000      5.000      4.000      4.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      1.000      0.000      2.000      2.000      4.000      1.000 1672      1.000      0.000      2.000      2.000      4.000      1.000      0.917      0.306     -0.063      0.613      0.760      0.594      0.718      0.542      1.116      0.341      0.250      0.529      1.162      0.557      0.438      0.639     -0.581      0.413     -0.594      0.463     -0.444      0.370
     3.000      4.000      5.000      6.000      2.000      3.000      6.000      6.000      3.000      6.000      4.000      6.000      3.000      4.000      5.000      6.000      2.000      1.000      4.000      6.000      4.000      6.000      6.000      6.000      1.000      0.000      2.000      5.000      3.000      3.000  273      1.000      0.000      2.000      5.000      3.000      3.000      0.430      0.306     -0.514      0.613      0.445      0.594      0.448      0.542      0.269      0.341     -1.215      0.529     -0.511      0.557      0.063      0.639     -0.495      0.413      0.743      0.463      0.277      0.370
     3.000      5.000      3.000      1.000      5.000          *      5.000      5.000      5.000      5.000      5.000      4.000      3.000      2.000      2.000      1.000      5.000          *      5.000      5.000      5.000      2.000      5.000      3.000      1.000      0.000      2.000      5.000      3.000      2.000 1547      1.000      0.000      2.000      5.000      3.000      2.000      0.195      0.310     -0.715      0.620      0.024      0.671      0.337      0.542     -1.245      0.343     -1.563      0.532      0.457      0.638      1.125      0.640     -0.623      0.413      0.696      0.463     -0.199      0.370
     5.000      5.000      5.000      5.000      5.000      3.000      4.000      6.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      5.000      5.000      3.000      4.000      6.000      6.000      6.000      6.000      6.000      1.000      0.000      2.000      5.000      3.000      1.000 1595      1.000      0.000      2.000      5.000      3.000      1.000      1.142      0.306     -0.334      0.613      0.215      0.594      0.191      0.542      0.841      0.341     -0.606      0.529      0.065      0.557      0.106      0.639     -0.527      0.413      0.619      0.463     -0.748      0.370
     2.000      2.000      2.000      1.000      1.000      1.000      3.000      5.000      1.000      2.000      2.000      2.000      4.000      5.000      5.000      2.000      5.000      4.000      4.000      6.000      5.000      5.000      5.000      4.000      4.000      0.000      2.000      5.000      3.000      4.000 1686      4.000      0.000      2.000      5.000      3.000      4.000     -1.812      0.306      0.358      0.613      0.099      0.594      0.346      0.542     -0.078      0.341     -0.090      0.529      0.074      0.557      0.643      0.639     -0.080      0.413      0.806      0.463      1.104      0.370
     5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      6.000      6.000      5.000      5.000      5.000      5.000      6.000      5.000      5.000      5.000      5.000      5.000      5.000      6.000      1.000      0.000      2.000      3.000      3.000      3.000  640      1.000      0.000      2.000      3.000      3.000      3.000      1.034      0.306     -0.334      0.613      0.973      0.594     -0.469      0.542      0.426      0.341     -0.111      0.529      1.229      0.557     -0.385      0.639     -0.579      0.413     -0.131      0.463      0.188      0.370
     5.000      5.000      4.000      1.000      2.000      1.000      3.000      3.000      5.000      3.000      2.000      3.000      5.000      5.000      4.000      1.000      2.000      1.000      3.000      3.000      5.000      3.000      2.000      3.000      1.000      0.000      2.000      3.000      3.000      3.000 1462      1.000      0.000      2.000      3.000      3.000      3.000     -0.517      0.306      1.610      0.613     -0.766      0.594     -1.219      0.542     -1.533      0.341      1.574      0.529     -0.349      0.557     -0.735      0.639     -0.554      0.413     -0.172      0.463      0.271      0.370
     4.000      6.000      5.000      2.000      3.000      1.000      2.000      5.000      4.000      1.000      5.000      4.000      6.000      6.000      6.000      2.000      3.000      1.000      3.000      4.000      4.000      1.000      5.000      4.000      1.000      0.000      2.000      2.000      3.000      2.000 1421      1.000      0.000      2.000      2.000      3.000      2.000     -0.132      0.306      1.489      0.613     -1.030      0.594     -0.861      0.542     -0.766      0.341      2.182      0.529     -0.769      0.557     -0.603      0.639     -0.554      0.413     -0.641      0.463     -0.232      0.370
     2.000      2.000      2.000      1.000      1.000      1.000      2.000      3.000      3.000      2.000      3.000      1.000      2.000      2.000      2.000      1.000      1.000      1.000      2.000      3.000      3.000      2.000      3.000      1.000      1.000      0.000      2.000      7.000      2.000      4.000 1217      1.000      0.000      2.000      7.000      2.000      4.000     -1.595      0.306     -0.076      0.613     -0.248      0.594     -0.870      0.542     -2.640      0.341     -0.578      0.529     -0.045      0.557     -0.342      0.639     -0.489      0.413      1.568      0.463      0.753      0.370
     6.000      6.000      6.000      3.000      3.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      4.000      6.000      6.000      6.000      6.000      6.000      6.000      1.000      0.000      2.000      7.000      1.000      1.000  567      1.000      0.000      2.000      7.000      1.000      1.000      1.329      0.306      0.463      0.613      0.038      0.594      0.450      0.542      1.121      0.341     -0.167      0.529      0.646      0.557      0.295      0.639     -0.498      0.413      1.354      0.463     -1.318      0.370
     5.000      5.000      5.000          *      3.000      2.000      6.000      6.000      6.000      5.000      6.000      6.000      5.000      5.000      5.000          *      3.000      2.000      6.000      6.000      6.000      5.000      6.000      6.000      1.000      0.000      2.000      6.000      1.000      1.000 1352      1.000      0.000      2.000      6.000      1.000      1.000      0.813      0.309      0.299      0.616     -0.958      0.653      0.833      0.545      0.552      0.344     -0.252      0.531     -1.005      0.616      0.869      0.644     -0.514      0.413      0.963      0.463     -1.296      0.370
     5.000      5.000      5.000      1.000      4.000      1.000      4.000      5.000      6.000      6.000      6.000      6.000      5.000      5.000      5.000      1.000      4.000      1.000      4.000      5.000      6.000      6.000      6.000      6.000      1.000      0.000      2.000      5.000      1.000      1.000  807      1.000      0.000      2.000      5.000      1.000      1.000      0.983      0.306      0.014      0.613     -1.577      0.594     -0.164      0.542      0.618      0.341     -0.324      0.529     -1.494      0.557     -0.260      0.639     -0.514      0.413      0.569      0.463     -1.325      0.370
     5.000      5.000      6.000      4.000      5.000      2.000      3.000      4.000      4.000      5.000      6.000      5.000      6.000      6.000      6.000      5.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      6.000      1.000      0.000      2.000      3.000      1.000      2.000  496      1.000      0.000      2.000      3.000      1.000      2.000      0.787      0.306      0.475      0.613      0.021      0.594     -1.026      0.542      1.193      0.341      0.233      0.529      0.927      0.557     -0.042      0.639     -0.568      0.413     -0.234      0.463     -0.843      0.370
     4.000      5.000      5.000      2.000      5.000      5.000      5.000      6.000      5.000      4.000      6.000      6.000      2.000      3.000      3.000      2.000      5.000      5.000      3.000      6.000      4.000      4.000      6.000      6.000      1.000      0.000      2.000      3.000      1.000      2.000 1136      1.000      0.000      2.000      3.000      1.000      2.000      0.684      0.306     -0.146      0.613      0.532      0.594      0.701      0.542     -0.333      0.341     -1.986      0.529      0.589      0.557      0.802      0.639     -0.632      0.413     -0.137      0.463     -0.899      0.370
     5.000      5.000      4.000      5.000      1.000      2.000      5.000      6.000      6.000      5.000      6.000      6.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      6.000      6.000      5.000      6.000      6.000      1.000      0.000      2.000      3.000      1.000      2.000 1212      1.000      0.000      2.000      3.000      1.000      2.000      0.699      0.306      0.012      0.613     -0.496      0.594      0.754      0.542      0.578      0.341     -0.599      0.529      0.406      0.557      0.863      0.639     -0.601      0.413     -0.190      0.463     -0.828      0.370
     5.000      5.000      5.000      3.000      2.000      3.000      4.000      5.000      5.000      5.000      6.000      5.000      5.000      5.000      5.000      5.000      3.000      3.000      4.000      5.000      5.000      5.000      6.000      6.000      1.000      0.000      2.000      3.000      1.000      2.000 1789      1.000      0.000      2.000      3.000      1.000      2.000      0.652      0.306      0.314      0.613     -0.533      0.594     -0.201      0.542      0.375      0.341     -0.025      0.529     -0.166      0.557     -0.282      0.639     -0.557      0.413     -0.205      0.463     -0.838      0.370
